county_name,county_pop2000,statename,stateabbrv,racial_segregation,inequality,poverty_rate,top_1per_income_share,frac_middleclass,unemp_rate,pop_change_80_2000,migration_inflow,migration_outflow,mean_household_income,median_house_value,percent_college_degree,crime_rate
Reeves,13137,Texas,TX,0.0975753,0.4311021,0.2888907,0.12379,0.46494,0.0738363,-0.1685969,0.009667352,0.023216868,19976.42,33191.7,8,0.0070792
Refugio,7828,Texas,TX,0.0274818,0.4347772,0.1777691,0.09228,0.4752,0.0459675,-0.1572828,0.020311702,0.015585079,31149.89,56785.8,11.6,0.0066428
Roberts,887,Texas,TX,0,,0.0715909,,0.69048,0.025,-0.252738,,,38248.05,65050.4,25.4,0.0090192
Robertson,16000,Texas,TX,0.135932,0.4083953,0.2064027,0.05347,0.48207,0.0493166,0.0919266,0.03825,0.031125,30369.89,70649,12.7,0.0068125
Rockwall,43080,Texas,TX,0.0514756,0.4343296,0.0468249,0.15904,0.43854,0.0409639,1.965308,0.118314763,0.057660167,52695.18,196084.3,32.7,0.0045667
Runnels,11495,Texas,TX,0.0379847,0.4688865,0.1917344,0.17435,0.50647,0.0455857,-0.0317554,0.019486733,0.019486733,28497.99,50387.4,13.1,0.0053067
Rusk,47372,Texas,TX,0.032778,0.4427003,0.1464411,0.12197,0.52721,0.0518084,0.1447489,0.031579836,0.031220974,31778.81,81179.7,12.8,0.0034779
Sabine,10469,Texas,TX,0.005908,0.4279023,0.1593135,0.10577,0.48039,0.104617,0.2030568,0.023880027,0.024835228,33627.91,76780.8,10.6,0.0053491
San Augustine,8946,Texas,TX,0.1632752,0.3314199,0.2117864,0.07901,0.43827,0.0570825,0.0183267,0.024591996,0.022803488,31950.13,69316,11.8,0.0059244
San Jacinto,22246,Texas,TX,0.009763,0.3805331,0.1882171,0.05669,0.50943,0.0504361,0.9456009,0.053987234,0.042524499,31306.77,79180.2,9.6,0.0098894
San Patricio,67138,Texas,TX,0.1573765,0.4301571,0.180244,0.06629,0.48637,0.0601922,0.1572923,0.04508624,0.047186392,29081.24,87978,13,0.0065079
San Saba,6186,Texas,TX,0.033738,0.3119025,0.1660752,0.05775,0.5375,0.0439944,-0.0029014,0.004849661,0.00937601,31001.91,62651,15.8,0.0024248
Schleicher,2935,Texas,TX,0.0875281,0.311418,0.2151767,0.0562,0.61905,0.0324221,0.0407801,0,0.020783646,32536.37,60918.1,17.6,0.002385
Scurry,16361,Texas,TX,0.0625705,0.3744064,0.1597762,0.08836,0.58659,0.0531414,-0.1006486,0.013935579,0.02487623,28892.99,56652.5,11.8,0.0045841
Shackelford,3302,Texas,TX,0,0.6692047,0.1357759,0.23653,0.55556,0.0322767,-0.1565773,0.014839491,0.016050878,33323.56,57052.4,20.8,0.0018171
Shelby,25224,Texas,TX,0.068768,0.4679372,0.1939629,0.11528,0.44845,0.0551053,0.0927049,0.015540755,0.017245481,30283.06,74114.8,12.2,0.0045591
Sherman,3186,Texas,TX,0,0.3403519,0.161455,0.06681,0.53153,0.0279097,0.0037807,0,0.004708098,34671.8,65050.4,20.4,0.002511
Smith,174706,Texas,TX,0.2401172,0.5273985,0.1378436,0.13515,0.4881,0.0493179,0.360999,0.03875654,0.0321855,36177.73,110105.8,22.5,0.0102311
Somervell,6809,Texas,TX,0.0040499,0.4234479,0.085645,0.10821,0.50859,0.0449406,0.639143,0.042590689,0.036275518,34442.92,121702.9,17.2,0.0083713
Starr,53597,Texas,TX,0.0433357,0.4458574,0.5088822,0.11226,0.21764,0.1596436,0.9657082,0.014571711,0.026979122,14194.34,50387.4,6.9,0.0047018
Stephens,9674,Texas,TX,0.0592348,0.3881841,0.1561699,0.07159,0.566,0.0417917,-0.0253879,0.00692578,0.013127972,29162.73,61051.4,13.4,0.0057887
Sterling,1393,Texas,TX,0,,0.1682516,,0.52632,0.0355731,0.155058,0,0.03661163,33688.54,70649,17.1,0.0021536
Stonewall,1693,Texas,TX,0,,0.1931956,,0.5914,0.0433763,-0.2963425,,,33441.37,40123.3,12.6,0.001772
Sutton,4077,Texas,TX,0.0255354,0.4399464,0.1796141,0.11836,0.56466,0.0336134,-0.2052632,0.019131715,0.022565612,33794.02,66516.7,13,0.0068678
Swisher,8378,Texas,TX,0.030527,0.4071478,0.1735601,0.07722,0.44988,0.0425423,-0.1383318,0.023991406,0.030198138,27932.2,50920.6,16.2,0.0045357
Tarrant,1446219,Texas,TX,0.2229683,0.5056791,0.1058744,0.15809,0.4653,0.0445044,0.679931,0.049034759,0.044577619,40142.3,120369.9,26.6,0.0087945
Taylor,126555,Texas,TX,0.1141618,0.4651075,0.1454632,0.12025,0.54229,0.0443563,0.140834,0.042013354,0.039927304,31468.66,82246.1,22.5,0.0057784
Terrell,1081,Texas,TX,0,,0.252093,,0.45283,0.0506073,-0.322257,,,27198.29,35324.5,19,0
Terry,12761,Texas,TX,0.0605779,0.4814379,0.2325166,0.11121,0.47264,0.0540822,-0.12482,0.017788575,0.028994593,26373.38,58385.4,9.5,0.0052504
Throckmorton,1850,Texas,TX,0,,0.1347207,,0.63889,0.0314083,-0.0988797,,,36332.32,45588.6,18.2,0
Titus,28118,Texas,TX,0.1114662,0.4342701,0.1849372,0.08899,0.4985,0.0452468,0.3113516,0.024112668,0.0335728,30308.72,85045.4,13.2,0.0099225
Tom Green,104010,Texas,TX,0.1135148,0.4735426,0.1520151,0.11774,0.5209,0.039037,0.2267645,0.034737045,0.037438708,31705.86,84778.8,19.5,0.0073935
Travis,812280,Texas,TX,0.1929451,0.6032222,0.1252565,0.26678,0.44078,0.0440669,0.9359682,0.055235879,0.05384104,42730.59,179555.1,40.6,0.0074546
Trinity,13779,Texas,TX,0.1222701,0.3921453,0.1762627,0.05747,0.47658,0.0591369,0.4580953,0.040133537,0.029465128,32023.57,71182.2,9.4,0.0090718
Tyler,20871,Texas,TX,0.101496,0.4084132,0.1579002,0.08868,0.50061,0.0732881,0.2865068,0.029706291,0.02884385,28546.7,67449.8,9.7,0.0058454
Upshur,35291,Texas,TX,0.0235556,0.3780924,0.149008,0.06576,0.53284,0.0524842,0.2341668,0.04845428,0.040095208,31276.99,79446.8,11.1,0.0049944
Upton,3404,Texas,TX,0.0174753,0.3734862,0.1992257,0.07238,0.59917,0.041507,-0.2630439,0.013513514,0.02027027,27750.15,41456.3,11.8,0.0032315
Uvalde,25926,Texas,TX,0.0797684,0.5484076,0.2428481,0.12024,0.36698,0.0651388,0.1552961,0.022834221,0.026382782,25453.1,61318,13.8,0.0065957
Val Verde,44856,Texas,TX,0.1418396,0.4823621,0.2612852,0.07279,0.36757,0.0631853,0.2491228,0.01952916,0.032370252,23321.24,78113.8,14.1,0.0044364
Van Zandt,48140,Texas,TX,0.0482818,0.4097622,0.1329702,0.09678,0.56246,0.0455648,0.5318526,0.040797674,0.035209805,33345.78,88511.2,11.6,0.0045908
Victoria,84088,Texas,TX,0.121283,0.501585,0.1294243,0.1235,0.46329,0.0428946,0.222085,0.026186852,0.032549234,34805.24,97708.9,16.2,0.0101798
Walker,61758,Texas,TX,0.0376859,0.4443697,0.1837921,0.12303,0.54984,0.0532251,0.477853,0.029907057,0.033323618,19906.37,107173.2,18.3,0.0033356
Waller,32663,Texas,TX,0.1639224,0.4385989,0.1600027,0.08511,0.47676,0.0451064,0.6498131,0.051005725,0.053669289,27816.29,112905.1,16.8,0.0051788
Ward,10909,Texas,TX,0.0276471,0.4651817,0.1793117,0.11183,0.53473,0.0568996,-0.2194476,0.020166835,0.022641855,28654.07,45855.2,12.4,0.0044917
Washington,30373,Texas,TX,0.0359695,0.5067491,0.1290345,0.10309,0.49189,0.0368147,0.3807164,0.031870411,0.026602575,33504.68,112238.6,19,0.0097126
Webb,193117,Texas,TX,0.057562,0.6538702,0.3117215,0.21998,0.34361,0.0660259,0.9456064,0.014385062,0.017357353,21386.65,99441.8,13.9,0.0110296
Wharton,41188,Texas,TX,0.0818548,0.462843,0.1654286,0.0917,0.47517,0.0464305,0.0235078,0.024934447,0.02733806,30079.54,78780.3,14.3,0.0083519
Wheeler,5284,Texas,TX,0.0173692,0.3509066,0.1298929,0.07834,0.64224,0.0385746,-0.2596329,0.005488267,0.008516276,32438.88,49321,13,0.0043528
Wichita,131664,Texas,TX,0.1328643,0.4274913,0.1318929,0.12787,0.59761,0.0454054,0.0873953,0.034398165,0.047051586,29656.93,81979.5,20,0.0101698
Wilbarger,14676,Texas,TX,0.0668086,0.6815772,0.1306467,0.39328,0.48896,0.0375478,-0.0787772,0.019964568,0.021804306,32051.37,62384.4,17.1,0.010834
Willacy,20082,Texas,TX,0.0495496,0.4085567,0.3321208,0.09033,0.31175,0.1102656,0.1478708,0.019918335,0.026989344,17152.45,46121.8,7.5,0.005129
Williamson,249967,Texas,TX,0.0768118,0.3444994,0.0479122,0.10206,0.49268,0.0412752,2.266646,0.100889317,0.067692936,44428.57,167691.4,33.6,0.0057721
Wilson,32408,Texas,TX,0.0755058,0.3493588,0.113157,0.05712,0.56707,0.0425478,0.9341131,0.05267218,0.039187855,32484.44,113438.3,12.8,0.0024994
Winkler,7173,Texas,TX,0.0208787,0.3384193,0.1868335,0.09507,0.61045,0.0561415,-0.2786605,0.013522933,0.02481528,27402.79,39456.8,10.5,0.0029276
Wise,48793,Texas,TX,0.0603728,0.3725055,0.0985146,0.10545,0.6058,0.0411457,0.8360489,0.051544279,0.04031316,32861.68,118770.3,13,0.0030537
Wood,36752,Texas,TX,0.0683195,0.3908582,0.1430149,0.08218,0.55451,0.0555623,0.488116,0.044188071,0.035263387,34450.84,93043.4,14.5,0.0062433
Yoakum,7322,Texas,TX,0.0015282,0.3718749,0.1955715,0.08051,0.57143,0.043441,-0.117725,0.014340344,0.02089593,28670.06,53853.2,10.2,0.0088774
Young,17943,Texas,TX,0.0375211,0.4074039,0.1568906,0.08761,0.54705,0.0497712,-0.059739,0.01939475,0.023240261,33638.05,60251.6,14.4,0.0054617
Zapata,12182,Texas,TX,0.0146156,0.5600802,0.3580501,0.12298,0.35962,0.0730473,0.8379602,0.014365457,0.011328189,22453.93,61984.5,8.7,0.0004925
Zavala,11600,Texas,TX,0.0366292,0.340748,0.4176607,0.0682,0.25,0.1337784,-0.0056575,0.015689655,0.018965517,15281.04,33724.9,7.6,0.0052586
Beaver,6005,Utah,UT,0.0033469,0.2438399,0.0831461,0.03901,0.68249,0.0381242,0.3716309,0.01898418,0.019317236,31208.54,118903.6,12.1,0.0081599
Box Elder,42745,Utah,UT,0.0160814,0.2274969,0.0711652,0.05431,0.6894,0.0457574,0.2866474,0.035770266,0.038741373,32166.66,158493.7,19.5,0.0054275
Cache,91391,Utah,UT,0.0653245,0.3137886,0.1347107,0.10414,0.64274,0.0341358,0.5984154,0.03852677,0.046000153,27492.91,175689.4,31.9,0.0068606
Carbon,20422,Utah,UT,0.0105638,0.2928694,0.1341863,0.06306,0.57908,0.063385,-0.0792191,0.016256978,0.030947018,29172.89,114771.3,12.3,0.0139555
Daggett,921,Utah,UT,0,,0.0546318,,0.65957,0.0469083,0.1976593,0.021715527,0,26664.8,101841.2,11.9,0.0119435
Davis,238994,Utah,UT,0.0563312,0.3021164,0.0506766,0.11036,0.53101,0.0404392,0.6309131,0.066256894,0.053762856,37455.81,208481.2,28.8,0.0086697
Duchesne,14371,Utah,UT,0.0286224,0.3195964,0.1681203,0.04836,0.64115,0.0522178,0.1437326,0.030338877,0.030965138,25113.75,109039.4,12.7,0.0156565
Emery,10860,Utah,UT,0.0673829,0.2156385,0.1149511,0.05415,0.6541,0.0663997,-0.0516112,0.02320442,0.028268877,28202.68,112238.6,11.6,0.0026704
Garfield,4735,Utah,UT,0.0079252,0.2705256,0.0812514,0.05844,0.66904,0.0794702,0.2891369,0.020274551,0.026610349,27017.73,120636.5,20.3,0.0038015
Grand,8485,Utah,UT,0.0189179,0.3276764,0.1480424,0.04036,0.58172,0.0691997,0.0296081,0.013435474,0.014614025,31770.04,150229.1,22.9,0.0108427
Iron,33779,Utah,UT,0.0187442,0.3305954,0.1923112,0.06146,0.59131,0.0448856,0.9470286,0.072500666,0.047603541,25269.43,149296,23.8,0.0125522
Juab,8238,Utah,UT,0.0031893,0.233793,0.1042718,0.0487,0.72527,0.0489232,0.4896926,0.041879097,0.045399369,26839.82,154494.7,12.2,0.0111678
Kane,6046,Utah,UT,0.0058148,0.7546116,0.0790132,0.58284,0.61538,0.0424588,0.5024851,0.025305987,0.041349653,31153.47,138498.7,21.1,0.0079391
Millard,12405,Utah,UT,0.008077,0.2486155,0.1312372,0.04445,0.65095,0.0408598,0.3829432,0.019347038,0.0324869,28634.31,112905.1,16.8,0.0098347
Morgan,7129,Utah,UT,0.0034855,0.2053364,0.0518768,0.05236,0.62261,0.0388293,0.4498678,0.054986674,0.030018235,35200.74,232608.5,23.3,0.0025249
Piute,1435,Utah,UT,0,,0.1623693,,0.55072,0.0572172,0.0797592,,,25922.68,107839.7,14.4,0.0034843
Rich,1961,Utah,UT,0,0.253584,0.1019043,0.0456,0.66387,0.031651,-0.0661905,0.011218766,0.008669046,35386.16,112371.9,22,0.0030597
Salt Lake,898387,Utah,UT,0.1058958,0.3776816,0.0799981,0.13384,0.54778,0.0435351,0.4511974,0.033390955,0.037248981,36806.27,209281,27.4,0.0099912
San Juan,14413,Utah,UT,0.4408302,0.3153006,0.3141039,0.06694,0.66319,0.0833333,0.1762834,0.02879345,0.035801013,21651.33,91177.2,13.9,0.0028447
Sanpete,22763,Utah,UT,0.0391679,0.3162858,0.1588855,0.05642,0.63665,0.0531618,0.5569767,0.027325045,0.038132056,23826.04,139698.4,17.3,0.0103238
Sevier,18842,Utah,UT,0.0156534,0.3360633,0.1076998,0.07667,0.63926,0.0457792,0.2794188,0.030039274,0.036726462,29212.15,127568.1,15.2,0.0110922
Summit,29736,Utah,UT,0.0817202,0.4106133,0.0543342,0.15567,0.43614,0.0462618,1.915866,0.05350417,0.043112725,58288.55,394568,45.5,0.0041364
Tooele,40735,Utah,UT,0.0879245,0.2466377,0.066648,0.05223,0.64785,0.0475364,0.5647448,0.059752056,0.053197496,31171.9,170357.4,15.9,0.0058672
Uintah,25224,Utah,UT,0.2085787,0.3323389,0.1449083,0.06411,0.6121,0.0443111,0.230079,0.032270853,0.027553124,26885.26,113038.4,13.2,0.0107041
Utah,368536,Utah,UT,0.059494,0.3915431,0.1199931,0.20469,0.56925,0.0407751,0.6897105,0.045352422,0.047550307,29174.38,208481.2,31.5,0.0093478
Wasatch,15215,Utah,UT,0.0114533,0.3950638,0.0518214,0.18162,0.62437,0.0450679,0.7851695,0.068485048,0.059677949,38289.38,247004.9,26.3,0.0030891
Washington,90354,Utah,UT,0.0306854,0.4297256,0.111938,0.15544,0.60695,0.0409519,2.466488,0.093941608,0.042256015,34020.71,186353.4,21,0.006054
Wayne,2509,Utah,UT,0,0.3956534,0.1542766,0.14266,0.57746,0.0508003,0.3129252,0,0.020326823,32242.2,130100.8,20.9,0.0035871
Weber,196533,Utah,UT,0.1424604,0.3217182,0.0930043,0.10318,0.58519,0.0515091,0.358999,0.045076399,0.045773483,34879.38,167424.8,19.9,0.0112653
Addison,35974,Vermont,VT,0.0493685,0.3977941,0.0862393,0.12059,0.58933,0.0301272,0.2233558,0.021348752,0.022293879,34269.93,148362.9,29.8,0.0026964
Bennington,36994,Vermont,VT,0.0179105,0.424912,0.1004676,0.0998,0.56945,0.0373186,0.1094317,0.0178137,0.017110883,39891.12,154228.1,27.1,0.0031627
Caledonia,29702,Vermont,VT,0.0141824,0.3808251,0.1231369,0.09149,0.59331,0.0391104,0.1508835,0.02110969,0.022692075,31512.28,110772.3,22.5,0.0037886
Chittenden,146571,Vermont,VT,0.038635,0.3810013,0.0879746,0.12487,0.49405,0.0276062,0.2686395,0.028982541,0.033294444,39753,185287,41.2,0.0062495
Essex,6459,Vermont,VT,0.0190953,0.2746966,0.1373678,0.04334,0.59524,0.0419325,0.0231269,0.030500077,0.027868091,27561.21,91577.1,10.8,
Franklin,45417,Vermont,VT,0.0239922,0.3152451,0.0895832,0.06949,0.63542,0.0356271,0.3055364,0.026752097,0.021423696,33267.94,132366.9,16.6,0.003655
Grand Isle,6901,Vermont,VT,0.0054187,0.3477138,0.0764637,0.09262,0.63821,0.0409521,0.4959896,0.053325605,0.044631213,40683.55,170090.8,25,0.0031879
Lamoille,23233,Vermont,VT,0.0085422,0.404387,0.0957904,0.1123,0.60661,0.0353097,0.3856384,0.027590066,0.028795248,37338.5,153161.7,31.2,0.0061981
Orange,28226,Vermont,VT,0.0079808,0.3199921,0.0912557,0.06679,0.64741,0.0278915,0.2413035,0.033834054,0.032523206,34761.59,125701.9,23.9,0.0025154
Orleans,26277,Vermont,VT,0.0108329,0.4398681,0.1407108,0.13219,0.55465,0.0511047,0.1210324,0.018913879,0.014651597,29540.31,105040.4,16.1,0.0031587
Rutland,63400,Vermont,VT,0.0125383,0.3882747,0.1093666,0.10253,0.58812,0.0345098,0.0866026,0.015252366,0.013895899,34550.95,127968,23.2,0.0028549
Washington,58039,Vermont,VT,0.0181967,0.36838,0.0795644,0.078,0.5905,0.0330146,0.1077625,0.024948741,0.022226434,37438.28,136632.5,32.2,0.0031531
Windham,44216,Vermont,VT,0.0312639,0.4004223,0.0936761,0.08977,0.57895,0.0314744,0.1971949,0.024742175,0.019879682,37309.71,145963.5,30.5,0.0040709
Windsor,57418,Vermont,VT,0.010471,0.4232332,0.0767302,0.13068,0.58553,0.0288504,0.1251813,0.029154621,0.030530496,41798.69,144630.5,30.2,0.0017068
Accomack,38305,Virginia,VA,0.1027488,0.4534742,0.1799814,0.10558,0.40078,0.0335486,0.2250544,0.009789845,0.014149589,30856.05,105706.9,13.5,0.0052735
Albemarle,79236,Virginia,VA,0.0690402,0.4541831,0.0673697,0.13069,0.4375,0.0215731,0.4204327,0.057322429,0.052880004,51783.38,214746.3,47.7,0.0053006
Alleghany,12926,Virginia,VA,0.0312724,,0.071361,,0.57627,0.0416023,-0.0981651,0.014389602,0.017174687,36631.21,103307.5,13.6,0.0061891
Amelia,11400,Virginia,VA,0.0001188,0.3290316,0.0841395,0.06084,0.58495,0.0254367,0.3563355,0.052017544,0.037631579,35391.16,123169.2,9.8,0.0034211
Amherst,31894,Virginia,VA,0.0216808,0.319606,0.1069459,0.0564,0.61106,0.0363829,0.0951858,0.025239857,0.024894965,30659.06,118370.4,13.1,0.0029473
Appomattox,13705,Virginia,VA,0.0054451,0.3104748,0.1139343,0.04352,0.61237,0.043115,0.1448501,0.021014228,0.030791682,34039.61,108772.8,10.5,0.0030646
Arlington,189453,Virginia,VA,0.1485729,0.5182241,0.0775574,0.13259,0.35814,0.024041,0.2415088,0.098135158,0.125572042,59066.16,349779.2,60.2,0.0034943
Augusta,65615,Virginia,VA,0.044994,0.3335035,0.0580333,0.08565,0.62882,0.0277112,0.2211531,0.033818487,0.027676598,35284.78,147829.7,15.4,0.0026063
Bath,5048,Virginia,VA,0,0.4269623,0.0778672,0.19477,0.62679,0.0369822,-0.1385666,0.00336767,0.015253566,40708.05,106240.1,11.1,0.0007924
Bedford,60371,Virginia,VA,0.0426092,0.352512,0.0711176,0.0718,0.54349,0.0324969,0.7284908,0.040814298,0.032830332,39280.6,169291,20.9,0.0017061
Bland,6871,Virginia,VA,0.0792232,0.3237193,0.123572,0.07807,0.64314,0.0566535,0.0822177,0.01688255,0.02066657,28097.26,95309.5,9.2,0.0021831
Botetourt,30496,Virginia,VA,0.0093149,0.2787526,0.0519459,0.05174,0.59191,0.0265977,0.3105286,0.036988458,0.030331847,39914.29,173956.5,19.6,0.0042956
Brunswick,18419,Virginia,VA,0.0224343,0.3918572,0.1654276,0.06628,0.48359,0.0540264,0.1782881,0.016450405,0.019056409,23816.6,97309,10.8,0.0032032
Buchanan,26978,Virginia,VA,0.1551281,0.4469219,0.2316917,0.11681,0.53011,0.060147,-0.289847,0.006004893,0.014530358,20967.93,73848.2,8,0.004411
Buckingham,15623,Virginia,VA,0.0011223,0.4284229,0.1996263,0.13571,0.52149,0.0343098,0.3295039,0.013633745,0.012993663,22972.17,99841.7,8.5,0.0037125
Campbell,51078,Virginia,VA,0.0433142,0.3379912,0.1059128,0.05888,0.59905,0.0424191,0.1244716,0.035494734,0.03152042,33267.04,129167.7,14.6,0.0026626
Caroline,22121,Virginia,VA,0.0131775,0.3556902,0.0935302,0.07398,0.58498,0.0301986,0.235534,0.092852945,0.040414086,32542.98,118503.7,12.1,0.0068713
Carroll,29245,Virginia,VA,0.0236525,0.2784241,0.1245745,0.04959,0.634,0.0689375,0.0724239,0.016549838,0.015353052,30428.25,91843.7,9.5,0.0045478
Charles City,6926,Virginia,VA,0.0531399,0.3741919,0.1063522,0.08781,0.53202,0.0488732,0.0349671,0.025411493,0.026277794,33572.84,115571.1,10.5,0.003754
Charlotte,12472,Virginia,VA,0.0007364,0.3690906,0.1813299,0.08394,0.50478,0.0428807,0.0167944,0.017880051,0.019964721,28889.79,96909.1,10.3,0.0056928
Chesterfield,259903,Virginia,VA,0.107548,0.3343707,0.0454145,0.09293,0.4578,0.0258095,0.8384333,0.0609689,0.046390384,45053.63,160626.5,32.6,0.0086802
Clarke,12652,Virginia,VA,0.033596,0.4657983,0.0657425,0.18117,0.50122,0.0223011,0.2696438,0.070739804,0.046079671,45286.06,185953.5,23.9,0.0026873
Craig,5091,Virginia,VA,0,0.341442,0.1025843,0.1228,0.67213,0.0292468,0.2895137,0.01433903,0.012374779,31603.05,113838.2,10.8,0.0019643
Culpeper,34262,Virginia,VA,0.0407224,0.3965287,0.0916746,0.06913,0.51306,0.0259808,0.5146773,0.088085926,0.036512755,35561.9,164358.9,15.7,0.0050493
Cumberland,9017,Virginia,VA,0.0001761,0.3526312,0.1511615,0.06288,0.5266,0.0278771,0.1441441,0.035488522,0.022623933,28640,105706.9,11.8,0.0064403
Dickenson,16395,Virginia,VA,0.0161235,0.3811439,0.2130542,0.09161,0.53589,0.0698738,-0.1722205,0.012991766,0.013479719,22945.92,74514.7,6.7,0.0014639
Dinwiddie,24533,Virginia,VA,0.0182537,0.3619823,0.0928918,0.10177,0.51881,0.0301684,0.0854349,0.046468023,0.037704317,33917.91,115837.7,11,0.0055028
Essex,9989,Virginia,VA,0.025846,0.3916729,0.1122428,0.06071,0.528,0.0322765,0.1269179,0.030233257,0.021523676,34084.46,131567.1,17.4,0.008209
Fairfax,969749,Virginia,VA,0.0945377,0.3472198,0.0452757,0.14602,0.2957,0.0252545,0.6246396,0.069030234,0.080040299,63273.73,310988.9,54.8,0.0006909
Fauquier,55139,Virginia,VA,0.0189886,0.3640068,0.0544043,0.12732,0.45029,0.0213859,0.5363761,0.070911696,0.046700158,52505.09,216879.1,27.1,0.0028111
Floyd,13874,Virginia,VA,0.0174399,0.2928446,0.1171779,0.05054,0.64833,0.0427714,0.1998616,0.022271876,0.017226467,30458.18,106240.1,12.5,0.0021623
Fluvanna,20047,Virginia,VA,0.0441256,0.3151958,0.058839,0.04842,0.60297,0.0248183,0.9569504,0.057165661,0.037661496,36824.31,148362.9,24.5,0.0002494
Franklin,47286,Virginia,VA,0.074731,0.3705889,0.0970291,0.07711,0.58303,0.0402303,0.3230554,0.025652413,0.02214186,35261.84,139965,14.8,0.0047583
Frederick,59209,Virginia,VA,0.0293176,0.3423163,0.0638808,0.09137,0.59031,0.0279321,0.7337921,0.074650813,0.047796788,37970.26,157693.9,18.6,0.0031921
Giles,16657,Virginia,VA,0.0263037,0.3477706,0.095468,0.07194,0.60938,0.0565774,-0.0647389,0.020712013,0.016449541,34482.21,92243.6,12.4,0.0038422
Gloucester,34780,Virginia,VA,0.0113101,0.3193568,0.0769477,0.05732,0.61638,0.0244348,0.7297459,0.037119034,0.026451984,37006.46,148762.8,17.6,0.0034215
Goochland,16863,Virginia,VA,0.0746638,0.5593284,0.0686993,0.24516,0.46253,0.024967,0.4338067,0.063274625,0.036055269,49406.48,199683.4,29.4,0.0011267
Grayson,17917,Virginia,VA,0.1215599,0.2871056,0.1362007,0.07544,0.64128,0.0756388,0.0807045,0.011999777,0.017469442,28813.46,87711.4,8,0.0021767
Greene,15244,Virginia,VA,0.0025036,0.3400247,0.0655814,0.06453,0.6,0.0228332,0.9992131,0.047494096,0.040934138,34593.7,148496.2,19.8,0.0030176
Greensville,11560,Virginia,VA,0.000529,,0.1469999,,0.66071,0.0460784,0.0602586,0.017214533,0.014878893,19835.83,91977,11,0.0008651
Halifax,37355,Virginia,VA,0.0310382,0.3833353,0.1570352,0.08947,0.5625,0.0728485,,0.009771115,0.010949003,30980.73,97708.9,9.5,0.0032567
Hanover,86320,Virginia,VA,0.0418996,0.2961972,0.0363967,0.06728,0.48052,0.0250382,0.7127664,0.045088045,0.038009731,45849.33,191018.9,28.7,0.0052827
Henrico,262300,Virginia,VA,0.230859,0.4580885,0.0616685,0.13215,0.44784,0.029353,0.4512961,0.065093405,0.05816241,48072.77,161692.9,34.9,0.0090088
Henry,57930,Virginia,VA,0.058733,0.4003455,0.1165071,0.08445,0.53129,0.0591091,0.0047872,0.01551873,0.021784913,31341.66,100641.5,9.4,0.0064561
Highland,2536,Virginia,VA,0,,0.1255924,,0.54688,0.0317741,-0.1365339,,,30995.25,111572.1,13.2,0.0015773
Isle Of Wight,29728,Virginia,VA,0.0243875,0.3508482,0.082913,0.06218,0.54344,0.0266675,0.3761052,0.0568824,0.035791173,36987.55,172356.9,17.5,0.0039693
James City,48102,Virginia,VA,0.0805141,0.4761836,0.0638946,0.15664,0.42751,0.0252782,1.113166,0.063406927,0.040829903,55536.07,223010.9,41.5,0.0036589
King And Queen,6630,Virginia,VA,0.0102312,0.3960145,0.1085732,0.08255,0.49275,0.0327608,0.1109249,0.031372549,0.028808447,32812.53,112505.2,10.3,0.0039216
King George,16803,Virginia,VA,0.0109919,0.3722772,0.0562749,0.09628,0.50762,0.0244043,0.5937589,0.102362673,0.04993156,39419.87,164225.6,23.6,0.0048206
King William,13146,Virginia,VA,0.0236255,0.3386324,0.0547283,0.06176,0.53307,0.0292276,0.4083994,0.05857295,0.036665145,39915.16,133566.6,14.8,0.0050205
Lancaster,11567,Virginia,VA,0.0339806,0.557306,0.125123,0.0754,0.42718,0.0612162,0.1419686,0.011325322,0.012449209,51346.65,175422.8,24.5,0.0016358
